Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
NIFTY,24-Apr-2024,25-Apr-2024,CE,19850.00,-,-,-,2278.55,2278.55,2556.25,-,-,-,2450.00,-,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,19900.00,2560.00,2572.80,2543.40,2543.40,2543.40,2506.25,6.00,67.39,7.69,3350.00,-200.00,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,19950.00,-,-,-,2155.40,2155.40,2456.25,-,-,-,500.00,-,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,20000.00,2412.05,2491.95,2385.20,2409.40,2423.95,2409.40,4401.00,49410.96,5400.96,619150.00,-112300.00,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,20050.00,-,-,-,2302.80,2302.80,2356.30,-,-,-,1200.00,-,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,20100.00,2310.45,2372.35,2305.00,2305.00,2305.00,2306.30,19.00,213.19,22.24,3150.00,-50.00,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,20150.00,-,-,-,2189.00,2189.00,2256.30,-,-,-,550.00,-,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,20200.00,2215.00,2280.00,2190.00,2190.00,2190.00,2190.00,21.00,235.70,23.60,29100.00,-1050.00,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,20250.00,2180.05,2180.05,2180.05,2180.05,2180.05,2156.35,1.00,11.22,1.09,850.00,-,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,20300.00,2110.10,2175.00,2100.00,2100.00,2100.00,2106.35,208.00,2337.28,226.08,2700.00,-10250.00,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,20350.00,-,-,-,1782.15,1782.15,2056.35,-,-,-,250.00,-,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,20400.00,2017.95,2071.25,2006.70,2018.25,2018.25,2018.25,20.00,224.28,20.28,3400.00,-550.00,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,20450.00,-,-,-,1881.85,1881.85,1956.35,-,-,-,1200.00,-,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,20500.00,1913.30,1985.00,1901.05,1915.10,1922.60,1915.10,607.00,6814.93,593.18,163500.00,-11800.00,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,20550.00,-,-,-,1561.75,1561.75,1856.40,-,-,-,2750.00,-,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,20600.00,1860.00,1872.70,1789.15,1795.00,1795.00,1795.00,40.00,449.12,37.12,6050.00,-1100.00,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,20650.00,1840.00,1840.00,1840.00,1840.00,1840.00,1756.40,1.00,11.24,0.92,2300.00,-,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,20700.00,1729.30,1773.00,1690.00,1702.00,1710.00,1702.00,598.00,6716.33,527.03,15150.00,-25250.00,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,20750.00,1720.00,1720.00,1708.00,1708.00,1708.00,1656.45,22.00,247.10,18.85,1650.00,-,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,20800.00,1675.00,1675.00,1592.10,1616.20,1625.60,1616.20,255.00,2865.10,213.10,16700.00,-5100.00,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,20850.00,1610.00,1610.00,1555.10,1576.20,1575.00,1576.20,24.00,269.11,18.91,2000.00,200.00,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,20900.00,1575.00,1583.75,1523.00,1523.00,1523.00,1506.45,107.00,1201.56,83.41,4650.00,-2150.00,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,20950.00,1480.00,1517.00,1480.00,1515.20,1515.20,1456.45,48.00,538.97,36.17,300.00,-,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,21000.00,1426.95,1491.00,1385.05,1411.20,1423.60,1411.20,3896.00,43745.16,2837.16,384800.00,-112150.00,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,21050.00,1412.00,1420.80,1357.65,1357.65,1357.65,1356.50,24.00,269.32,16.72,1650.00,950.00,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,21100.00,1369.95,1369.95,1310.35,1343.35,1343.35,1306.50,17.00,190.65,11.30,4400.00,500.00,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,21150.00,1287.50,1287.50,1255.00,1255.00,1255.00,1256.50,2.00,22.42,1.27,950.00,50.00,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,21200.00,1275.00,1280.00,1188.70,1216.10,1230.70,1216.10,172.00,1932.33,109.13,16050.00,-5400.00,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,21250.00,1215.00,1215.00,1157.30,1160.60,1160.60,1156.50,64.00,718.80,38.80,5050.00,-1800.00,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,21300.00,1150.00,1184.45,1095.75,1112.90,1123.60,1112.90,369.00,4144.94,215.09,18800.00,-7750.00,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,21350.00,1092.80,1092.80,1092.80,1092.80,1092.80,1056.55,1.00,11.22,0.55,5650.00,-,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,21400.00,1020.85,1092.20,1000.00,1022.65,1021.00,1022.65,48.00,538.50,24.90,42150.00,-500.00,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,21450.00,1002.95,1002.95,936.80,951.95,951.95,956.55,44.00,492.77,20.87,9800.00,-350.00,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,21500.00,906.30,993.00,890.00,919.60,922.10,919.60,3232.00,36253.26,1509.26,363250.00,10400.00,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,21550.00,918.50,926.05,858.55,862.00,862.00,862.00,41.00,460.26,18.48,22250.00,50.00,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,21600.00,800.00,887.25,793.40,819.85,819.25,819.85,771.00,8651.72,324.92,135000.00,-22200.00,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,21650.00,790.00,834.55,744.30,770.25,774.10,770.25,237.00,2661.53,96.01,27700.00,-1500.00,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,21700.00,711.95,794.00,687.05,712.35,724.70,712.35,1043.00,11706.97,390.42,166200.00,-23050.00,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,21750.00,679.80,744.40,641.90,660.80,674.35,660.80,303.00,3400.75,105.62,51000.00,-4250.00,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,21800.00,595.25,693.00,584.15,615.90,626.55,615.90,3207.00,35979.22,1022.92,653600.00,-34550.00,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,21850.00,570.95,643.00,537.55,570.90,575.00,570.90,677.00,7598.84,202.62,239100.00,-5550.00,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,21900.00,519.85,595.00,484.45,515.15,524.90,515.15,4548.00,51031.63,1231.03,627900.00,-110000.00,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,21950.00,481.95,543.75,435.45,468.40,476.10,468.40,1834.00,20579.97,451.82,334000.00,-39300.00,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,22000.00,402.05,496.90,388.00,418.95,426.60,418.95,45116.00,506380.86,10104.86,2140100.00,-496050.00,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,22050.00,374.90,447.00,340.30,369.75,377.20,369.75,2998.00,33645.08,592.13,459850.00,-24850.00,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,22100.00,336.40,397.90,286.15,317.20,326.50,317.20,39707.00,445610.47,6848.12,1083300.00,-223350.00,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,22150.00,252.35,349.55,243.85,270.95,279.80,270.95,14958.00,167850.93,2191.08,383150.00,-48750.00,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,22200.00,225.00,305.00,198.10,222.25,231.00,222.25,190306.00,2136192.33,23795.73,2420700.00,-724350.00,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,22250.00,190.00,256.00,156.30,177.75,184.95,177.75,162852.00,1828347.70,16619.20,1333450.00,-177300.00,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,22300.00,150.00,210.90,117.70,135.85,141.15,135.85,782636.00,8790730.78,64339.38,4441500.00,-908600.00,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,22350.00,125.00,168.85,84.15,98.45,101.80,98.45,953553.00,10715000.49,59045.71,2783350.00,-324400.00,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,22400.00,82.45,129.85,56.55,66.00,67.70,66.00,4173121.00,46928574.01,189618.81,8897850.00,35450.00,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,22450.00,64.00,95.65,35.20,41.70,41.75,41.70,3504361.00,39450685.00,114232.77,6090600.00,2716600.00,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,22500.00,38.05,66.95,20.25,24.35,23.85,24.35,4125606.00,46501657.23,88589.73,12766600.00,3455700.00,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,22550.00,19.95,44.05,11.25,13.40,13.00,13.40,1945639.00,21962162.86,25083.14,5457850.00,2017250.00,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,22600.00,13.80,27.45,6.30,7.15,7.00,7.15,2511566.00,28399330.49,18634.69,9349850.00,791400.00,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,22650.00,9.50,16.35,3.40,3.85,3.85,3.85,1607949.00,18216727.96,6705.53,5435600.00,1859650.00,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,22700.00,4.30,9.35,2.00,2.25,2.00,2.25,2079349.00,23605660.14,5048.99,9860400.00,2284250.00,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,22750.00,2.45,5.15,1.30,1.50,1.30,1.50,1161075.00,13208824.94,1596.82,4864200.00,1119300.00,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,22800.00,2.25,2.90,0.90,1.15,0.90,1.15,1710247.00,19498285.75,1469.95,8832500.00,360750.00,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,22850.00,1.60,1.90,0.75,0.95,0.80,0.95,504776.00,5767387.63,321.83,2285400.00,92250.00,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,22900.00,1.50,4.30,0.65,0.85,0.80,0.85,1309470.00,14994112.60,681.10,6337000.00,1668950.00,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,22950.00,1.35,3.40,0.55,0.70,0.55,0.70,267163.00,3065805.92,110.50,2301950.00,20250.00,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,23000.00,1.20,1.45,0.55,0.65,0.55,0.65,839970.00,9659996.34,341.34,11801700.00,-429000.00,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,23050.00,1.65,1.65,0.40,0.55,0.40,0.55,109665.00,1263926.45,37.32,876050.00,178350.00,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,23100.00,1.00,1.65,0.40,0.50,0.40,0.50,180017.00,2079258.05,61.70,2071800.00,-197500.00,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,23150.00,1.05,1.25,0.40,0.50,0.40,0.50,66421.00,768844.29,21.21,329700.00,-452200.00,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,23200.00,0.95,0.95,0.35,0.45,0.35,0.45,209266.00,2427546.96,61.36,2858450.00,288150.00,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,23250.00,1.05,1.65,0.35,0.45,0.35,0.45,27609.00,320963.05,8.42,366200.00,-6250.00,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,23300.00,0.75,3.85,0.35,0.40,0.35,0.40,95516.00,1112786.69,25.29,1539400.00,-100650.00,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,23350.00,1.10,1.90,0.30,0.40,0.30,0.40,19745.00,230528.53,5.65,240350.00,-32150.00,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,23400.00,0.80,0.90,0.30,0.40,0.35,0.40,77975.00,912327.91,20.41,1005750.00,-6450.00,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,23450.00,0.80,0.90,0.30,0.40,0.30,0.40,16431.00,192657.44,3.96,148700.00,18150.00,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,23500.00,0.70,1.00,0.25,0.35,0.30,0.35,252144.00,2962754.28,62.28,4374400.00,-361200.00,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,23550.00,0.80,0.80,0.30,0.40,0.30,0.40,25934.00,305379.06,6.21,454400.00,-119050.00,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,23600.00,0.90,0.95,0.25,0.35,0.25,0.35,60507.00,713997.60,15.00,1364950.00,-358050.00,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,23650.00,0.65,0.75,0.25,0.35,0.25,0.35,25769.00,304723.94,5.51,187100.00,-10900.00,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,23700.00,0.70,0.75,0.25,0.35,0.25,0.35,32122.00,380652.79,7.09,504100.00,-71950.00,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,23750.00,0.75,0.80,0.25,0.35,0.25,0.35,26873.00,319123.58,6.71,81250.00,-286100.00,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,23800.00,0.85,0.85,0.25,0.40,0.25,0.40,27294.00,324805.42,6.82,601350.00,-27900.00,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,23850.00,0.80,0.80,0.25,0.35,0.30,0.35,17344.00,206831.61,4.41,72350.00,-205550.00,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,23900.00,1.00,1.00,0.25,0.40,0.25,0.40,22131.00,264470.89,5.44,716800.00,13450.00,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,23950.00,0.90,0.90,0.30,0.40,0.35,0.40,6617.00,79239.88,1.31,370600.00,193850.00,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,24000.00,0.90,0.90,0.25,0.40,0.30,0.40,136878.00,1642568.90,32.90,5874300.00,-13250.00,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,24050.00,0.65,0.80,0.20,0.35,0.35,0.35,2713.00,32624.40,0.58,71100.00,-23700.00,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,24100.00,0.65,0.90,0.20,0.35,0.25,0.35,4726.00,56949.36,1.06,198000.00,-16650.00,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,24150.00,0.70,0.70,0.20,0.30,0.25,0.30,2090.00,25237.18,0.43,72450.00,-13750.00,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,24200.00,0.50,0.75,0.25,0.35,0.25,0.35,7438.00,90001.49,1.69,420650.00,-62050.00,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,24250.00,0.65,0.75,0.25,0.35,0.25,0.35,4078.00,49446.64,0.89,273750.00,-23700.00,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,24300.00,0.65,0.65,0.25,0.30,0.25,0.30,6580.00,79948.24,1.24,275200.00,-23100.00,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,24350.00,0.75,0.75,0.25,0.35,0.30,0.35,3412.00,41541.75,0.65,152350.00,-3200.00,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,24400.00,0.65,0.70,0.20,0.30,0.20,0.30,9053.00,110448.45,1.85,542300.00,27400.00,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,24450.00,0.65,0.65,0.30,0.35,0.30,0.35,3028.00,37017.93,0.63,89400.00,14500.00,22402.40
NIFTY,24-Apr-2024,25-Apr-2024,CE,24500.00,0.65,0.75,0.20,0.30,0.30,0.30,55748.00,682923.83,10.83,3727350.00,-7600.00,22402.40
NIFTY,25-Apr-2024,25-Apr-2024,CE,19600.00,2745.05,3045.30,2738.00,2985.65,2975.00,22570.35,1818.00,20414.75,2598.35,14800.00,-83800.00,22570.35
NIFTY,25-Apr-2024,25-Apr-2024,CE,19650.00,2709.35,2959.15,2709.35,2895.75,2895.75,22570.35,8.00,89.76,11.16,650.00,100.00,22570.35
NIFTY,25-Apr-2024,25-Apr-2024,CE,19700.00,2655.55,2900.10,2655.50,2889.10,2873.00,22570.35,68.00,764.67,94.87,1700.00,-1250.00,22570.35
NIFTY,25-Apr-2024,25-Apr-2024,CE,19750.00,2703.85,2847.00,2703.85,2847.00,2847.00,22570.35,25.00,280.97,34.10,1350.00,850.00,22570.35
NIFTY,25-Apr-2024,25-Apr-2024,CE,19800.00,2551.00,2805.00,2551.00,2790.35,2781.00,22570.35,36.00,404.12,47.72,2450.00,-750.00,22570.35
NIFTY,25-Apr-2024,25-Apr-2024,CE,19850.00,2629.15,2629.15,2629.15,2629.15,2629.15,22570.35,1.00,11.24,1.31,2500.00,50.00,22570.35
NIFTY,25-Apr-2024,25-Apr-2024,CE,19900.00,2525.00,2693.95,2507.85,2685.50,2677.00,22570.35,9.00,101.15,11.60,3050.00,-300.00,22570.35
NIFTY,25-Apr-2024,25-Apr-2024,CE,19950.00,2659.50,2659.50,2639.00,2649.25,2639.00,22570.35,2.00,22.60,2.65,450.00,-50.00,22570.35
NIFTY,25-Apr-2024,25-Apr-2024,CE,20000.00,2342.40,2653.70,2330.10,2587.80,2573.35,22570.35,12188.00,137008.97,15128.97,184500.00,-434650.00,22570.35
NIFTY,25-Apr-2024,25-Apr-2024,CE,20050.00,2313.60,2423.85,2313.60,2418.00,2418.00,22570.35,52.00,582.10,60.80,2500.00,1300.00,22570.35
NIFTY,25-Apr-2024,25-Apr-2024,CE,20100.00,2240.00,2480.00,2235.00,2480.00,2480.00,22570.35,32.00,359.16,37.56,3600.00,450.00,22570.35
NIFTY,25-Apr-2024,25-Apr-2024,CE,20150.00,2324.35,2455.00,2324.35,2455.00,2455.00,22570.35,3.00,33.79,3.57,550.00,-,22570.35
NIFTY,25-Apr-2024,25-Apr-2024,CE,20200.00,2161.25,2418.40,2145.10,2381.10,2374.55,22570.35,97.00,1089.28,109.58,24850.00,-4250.00,22570.35
NIFTY,25-Apr-2024,25-Apr-2024,CE,20250.00,2117.25,2117.25,2117.25,2117.25,2117.25,22570.35,1.00,11.18,1.06,900.00,50.00,22570.35
NIFTY,25-Apr-2024,25-Apr-2024,CE,20300.00,2057.05,2322.00,2035.00,2272.00,2272.00,22570.35,45.00,504.86,48.11,1250.00,-1450.00,22570.35
NIFTY,25-Apr-2024,25-Apr-2024,CE,20350.00,2003.50,2003.50,2003.50,2003.50,2003.50,22570.35,1.00,11.18,1.00,250.00,-,22570.35
NIFTY,25-Apr-2024,25-Apr-2024,CE,20400.00,1945.00,2200.00,1945.00,2183.05,2178.70,22570.35,84.00,942.37,85.57,2500.00,-900.00,22570.35
NIFTY,25-Apr-2024,25-Apr-2024,CE,20450.00,1918.55,1918.55,1918.55,1918.55,1918.55,22570.35,1.00,11.18,0.96,1200.00,-,22570.35
NIFTY,25-Apr-2024,25-Apr-2024,CE,20500.00,1844.00,2129.15,1830.15,2079.05,2075.65,22570.35,1395.00,15690.27,1391.52,146550.00,-16950.00,22570.35
NIFTY,25-Apr-2024,25-Apr-2024,CE,20550.00,1818.30,1981.00,1818.30,1981.00,1981.00,22570.35,11.00,123.77,10.74,3200.00,450.00,22570.35
NIFTY,25-Apr-2024,25-Apr-2024,CE,20600.00,1800.00,2045.00,1768.15,1973.40,1973.00,22570.35,212.00,2384.79,201.19,2350.00,-3700.00,22570.35
NIFTY,25-Apr-2024,25-Apr-2024,CE,20650.00,1754.00,1970.00,1730.00,1970.00,1970.00,22570.35,63.00,706.90,56.43,1300.00,-1000.00,22570.35
NIFTY,25-Apr-2024,25-Apr-2024,CE,20700.00,1645.00,1928.70,1634.00,1876.75,1876.00,22570.35,282.00,3171.22,252.52,13150.00,-2000.00,22570.35
NIFTY,25-Apr-2024,25-Apr-2024,CE,20750.00,1620.55,1869.55,1613.40,1841.75,1860.50,22570.35,331.00,3734.19,300.07,2600.00,950.00,22570.35
NIFTY,25-Apr-2024,25-Apr-2024,CE,20800.00,1615.00,1822.75,1568.40,1777.35,1771.60,22570.35,239.00,2681.61,196.01,10650.00,-6050.00,22570.35
NIFTY,25-Apr-2024,25-Apr-2024,CE,20850.00,1505.10,1616.85,1505.10,1614.55,1614.55,22570.35,43.00,482.72,34.45,1700.00,-300.00,22570.35
NIFTY,25-Apr-2024,25-Apr-2024,CE,20900.00,1450.95,1730.75,1450.95,1687.80,1675.00,22570.35,22.00,247.26,17.36,4400.00,-250.00,22570.35
NIFTY,25-Apr-2024,25-Apr-2024,CE,20950.00,1400.70,1627.45,1400.70,1627.45,1627.45,22570.35,5.00,56.02,3.64,500.00,200.00,22570.35
NIFTY,25-Apr-2024,25-Apr-2024,CE,21000.00,1352.00,1644.40,1330.00,1583.50,1574.75,22570.35,3947.00,44363.51,2920.01,352700.00,-32100.00,22570.35
NIFTY,25-Apr-2024,25-Apr-2024,CE,21050.00,1297.95,1562.30,1297.95,1521.65,1521.65,22570.35,22.00,247.04,15.49,1700.00,50.00,22570.35
NIFTY,25-Apr-2024,25-Apr-2024,CE,21100.00,1370.00,1530.00,1240.00,1491.70,1472.00,22570.35,82.00,921.71,56.61,1800.00,-2600.00,22570.35
NIFTY,25-Apr-2024,25-Apr-2024,CE,21150.00,1300.00,1465.65,1221.25,1444.30,1421.65,22570.35,105.00,1185.95,75.58,4650.00,3700.00,22570.35
NIFTY,25-Apr-2024,25-Apr-2024,CE,21200.00,1149.70,1416.50,1141.00,1391.75,1375.00,22570.35,339.00,3817.19,223.79,13450.00,-2600.00,22570.35
NIFTY,25-Apr-2024,25-Apr-2024,CE,21250.00,1101.40,1369.05,1085.60,1344.10,1321.60,22570.35,134.00,1509.83,86.08,6300.00,1250.00,22570.35
NIFTY,25-Apr-2024,25-Apr-2024,CE,21300.00,1046.90,1341.00,1040.00,1292.75,1274.35,22570.35,349.00,3931.98,215.13,14100.00,-4700.00,22570.35
NIFTY,25-Apr-2024,25-Apr-2024,CE,21350.00,1099.50,1277.50,997.15,1245.70,1221.50,22570.35,184.00,2073.85,109.65,7350.00,1700.00,22570.35
NIFTY,25-Apr-2024,25-Apr-2024,CE,21400.00,946.70,1225.00,934.45,1183.45,1175.30,22570.35,912.00,10284.10,525.70,22650.00,-19500.00,22570.35
NIFTY,25-Apr-2024,25-Apr-2024,CE,21450.00,900.95,1177.45,890.10,1143.35,1122.85,22570.35,295.00,3321.07,157.20,8950.00,-850.00,22570.35
NIFTY,25-Apr-2024,25-Apr-2024,CE,21500.00,847.60,1140.00,827.90,1086.00,1073.25,22570.35,6405.00,71945.87,3092.12,232600.00,-130650.00,22570.35
NIFTY,25-Apr-2024,25-Apr-2024,CE,21550.00,804.30,1092.75,779.90,1043.20,1020.50,22570.35,327.00,3680.51,157.09,21250.00,-1000.00,22570.35
NIFTY,25-Apr-2024,25-Apr-2024,CE,21600.00,750.20,1043.90,725.00,978.85,974.00,22570.35,1545.00,17404.54,718.54,107200.00,-27800.00,22570.35
NIFTY,25-Apr-2024,25-Apr-2024,CE,21650.00,710.00,976.25,690.05,943.95,921.70,22570.35,400.00,4497.23,167.23,24750.00,-2950.00,22570.35
NIFTY,25-Apr-2024,25-Apr-2024,CE,21700.00,649.30,944.70,629.50,880.20,873.95,22570.35,2567.00,28889.41,1037.46,124200.00,-42000.00,22570.35
NIFTY,25-Apr-2024,25-Apr-2024,CE,21750.00,598.25,894.00,583.20,844.10,830.80,22570.35,753.00,8460.44,271.56,47800.00,-3200.00,22570.35
NIFTY,25-Apr-2024,25-Apr-2024,CE,21800.00,551.00,845.95,520.45,783.95,773.00,22570.35,6344.00,71274.11,2124.51,586400.00,-67200.00,22570.35
NIFTY,25-Apr-2024,25-Apr-2024,CE,21850.00,497.85,791.35,479.45,735.65,723.55,22570.35,2479.00,27862.97,779.89,226450.00,-12650.00,22570.35
NIFTY,25-Apr-2024,25-Apr-2024,CE,21900.00,462.05,747.20,430.00,680.70,673.05,22570.35,8142.00,91503.54,2348.64,528850.00,-99050.00,22570.35
NIFTY,25-Apr-2024,25-Apr-2024,CE,21950.00,412.50,695.25,378.00,630.70,620.20,22570.35,5755.00,64599.92,1438.80,285800.00,-48200.00,22570.35
NIFTY,25-Apr-2024,25-Apr-2024,CE,22000.00,366.60,645.60,331.55,584.00,572.70,22570.35,60310.00,677372.48,13962.48,1753750.00,-386350.00,22570.35
NIFTY,25-Apr-2024,25-Apr-2024,CE,22050.00,302.40,598.30,283.30,533.75,523.05,22570.35,13899.00,156081.32,2844.84,410450.00,-49400.00,22570.35
NIFTY,25-Apr-2024,25-Apr-2024,CE,22100.00,285.00,547.00,237.10,482.15,471.30,22570.35,67706.00,759982.26,11830.95,661150.00,-422150.00,22570.35
NIFTY,25-Apr-2024,25-Apr-2024,CE,22150.00,226.80,499.00,190.30,433.90,422.75,22570.35,56791.00,636835.19,7874.86,262900.00,-120250.00,22570.35
NIFTY,25-Apr-2024,25-Apr-2024,CE,22200.00,140.00,448.30,120.00,384.70,373.15,22570.35,411607.00,4616457.13,47619.43,1724300.00,-696400.00,22570.35
NIFTY,25-Apr-2024,25-Apr-2024,CE,22250.00,140.00,401.90,103.00,330.80,321.00,22570.35,584589.00,6554961.62,51408.99,1232550.00,-100900.00,22570.35
NIFTY,25-Apr-2024,25-Apr-2024,CE,22300.00,90.15,351.00,53.40,284.80,272.50,22570.35,2863492.00,32123971.60,196035.80,3777900.00,-663600.00,22570.35
NIFTY,25-Apr-2024,25-Apr-2024,CE,22350.00,55.00,301.70,40.30,235.70,222.00,22570.35,4739560.00,53185743.62,221160.62,2736600.00,-46750.00,22570.35
NIFTY,25-Apr-2024,25-Apr-2024,CE,22400.00,20.00,252.80,19.90,185.35,171.30,22570.35,12362790.00,138911945.05,448697.05,6125350.00,-2772500.00,22570.35
NIFTY,25-Apr-2024,25-Apr-2024,CE,22450.00,19.00,206.65,8.60,135.25,121.90,22570.35,12003930.00,135071346.87,327232.62,9256550.00,3165950.00,22570.35
NIFTY,25-Apr-2024,25-Apr-2024,CE,22500.00,7.35,158.50,4.50,86.30,72.00,22570.35,17083134.00,192562560.65,377303.15,23839750.00,11073150.00,22570.35
NIFTY,25-Apr-2024,25-Apr-2024,CE,22550.00,4.00,114.00,2.10,34.90,22.00,22570.35,14924933.00,168518288.19,239668.62,15669550.00,10211700.00,22570.35
NIFTY,25-Apr-2024,25-Apr-2024,CE,22600.00,3.20,71.00,0.20,5.30,0.30,22570.35,25969859.00,293682712.91,223306.21,29730950.00,20381100.00,22570.35
NIFTY,25-Apr-2024,25-Apr-2024,CE,22650.00,2.20,37.00,0.10,1.45,0.20,22570.35,20918662.00,236995441.44,91594.29,12373300.00,6937700.00,22570.35
NIFTY,25-Apr-2024,25-Apr-2024,CE,22700.00,0.80,18.00,0.05,0.45,0.15,22570.35,21671611.00,246013997.86,41213.01,15057200.00,5196800.00,22570.35
NIFTY,25-Apr-2024,25-Apr-2024,CE,22750.00,0.85,8.25,0.05,0.25,0.20,22570.35,12851510.00,146197358.07,11431.82,9007250.00,4143050.00,22570.35
